filename,bytes,docket_label,source_url
2025-12-08_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings_02.pdf,343181,"Request and Order for Electronic Media Coverage of Court Proceedings, 12-8-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/fb1011e5-3415-4a54-9fc3-a3a570490bc4.pdf
2025-12-09_dkt_Defendant_Tyler_James_Robinson_s_Reply_to_Media_s_Memorandum_Opposing_Stipulated_Motion_to.pdf,220652,"Defendant Tyler James Robinson’s Reply to Media’s Memorandum Opposing Stipulated Motion to Classify as Private the Transcript and Audio of October 24, 2025, 12-9-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/6c3d8e5c-cd44-46f6-b376-7344574b1ff9.pdf
2025-12-15_dkt_Ruling_and_Order_Granting_State_s_Motion_to_Clarify_Court_s_Pretrial_and_Trial_Publicity_O.pdf,224869,"Ruling and Order Granting State’s Motion to Clarify Court’s Pretrial and Trial Publicity Order, 12-15-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/fc16c126-5152-47c2-b0c9-ef1670c9994d.pdf
2025-12-17_dkt_Motion_to_Order_Transcript_and_Temporarily_Classify_Transcript_and_Audio_as_Private_div_cl.pdf,182433,"Motion to Order Transcript and Temporarily Classify Transcript and Audio as Private, 12-17-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/b81d5e41-98c2-43ed-9577-5ba267c38c97.pdf
2025-12-17_dkt_Public_Version_Motion_to_Disqualify.pdf,2739676,"(Public Version) Motion to Disqualify, 12-17-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/da482a5c-24b4-47e2-9faa-98ffd2e82098.pdf
2025-12-23_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,125935,"Request and Order for Electronic Media Coverage of Court Proceedings, 12-23-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/3f25a9a6-ea7f-4ddd-aff3-b25f2f276ee6.pdf
2025-12-24_dkt_REVIEW_ORAL_ARGUMENT.pdf,729420,"REVIEW/ORAL ARGUMENT, 12-24-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/1a0f2948-be7f-476e-833b-f7b6b525f643.pdf
2025-12-29_dkt_Order_Denying_the_Media_s_Request_to_Intervene_and_Standing_Order_for_Rule_4_202_04_Notice.pdf,238156,"Order Denying the Media’s Request to Intervene, and Standing Order for Rule 4-202.04 Notice of Motions for Classification, 12-29-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/07006b0e-93fc-447f-93a7-f9dd52396e68.pdf
2025-12-29_dkt_Ruling_and_Order_re_Stipulated_Motion_to_Classify_Transcript_and_Audio_as_Private_div_clas.pdf,415727,"Ruling and Order re Stipulated Motion to Classify Transcript and Audio as Private, 12-29-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/6ffe6f26-085b-400a-92f1-f10ad6100f98.pdf
2025-12-29_dkt_Transcript_of_October_24_2025_Hearing_Redacted_Transcript.pdf,1060521,"Transcript of October 24, 2025 Hearing (Redacted Transcript), 12-29-25<div class=""",https://andreaburkhart.substack.com/api/v1/file/fb25b527-dd12-4b5b-9194-33ee893ef346.pdf
2026-01-02_dkt_Previously_omitted_from_docket_Appellate_Court_Document_Order.pdf,55850,"(Previously omitted from docket) Appellate Court Document (Order), 1-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e1561109-a74b-4ab8-b52f-909b93c338b4.pdf
2026-01-05_dkt.pdf,41741,"<div class=""",https://andreaburkhart.substack.com/api/v1/file/aad806d3-c6f2-4d04-bbc0-540353624552.pdf
2026-01-09_dkt_Previously_filed_as_private_Defendant_Motion_Filed_Jan_9_2026_wExhibits.pdf,1369739,"(Previously filed as private) Defendant Motion Filed Jan 9, 2026 wExhibits, 1-9-26 <div class=""",https://andreaburkhart.substack.com/api/v1/file/32f5d075-32a0-49c7-b5a8-aff3a440e6b9.pdf
2026-01-10_dkt_Opposition_to_Defendant_s_Motion_to_Disqualify_the_Utah_County_Attorney_s_Office.pdf,4501329,"Opposition to Defendant’s Motion to Disqualify the Utah County Attorney’s Office, 1-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/68d7b85b-b45e-4374-9d51-fb7fa5cbc9c1.pdf
2026-01-12_dkt_Partial_Reply_to_Opposition_to_Motion_to_Disqualify_Public.pdf,170617,"Partial Reply to Opposition to Motion to Disqualify (Public), 1-12-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/fcbf1865-ca6a-4aaa-af0f-eca11cedcb16.pdf
2026-01-12_dkt_Subpoena_for_Sgt_David_Hull.pdf,177769,"Subpoena for Sgt. David Hull, 1-12-26 <div class=""",https://andreaburkhart.substack.com/api/v1/file/d87741ae-8f5c-458a-b9ed-3582d6796ff4.pdf
2026-01-15_dkt_News_Media_s_Memorandum_Opposing_Motion_to_Classify_Defendant_s_Motion_filed_January_9_202.pdf,174069,"News Media’s Memorandum Opposing Motion to Classify Defendant’s Motion filed January 9, 2026, 1-15-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/76684818-d964-4ff5-97da-aa2eb0b9f6bf.pdf
2026-01-16_dkt_Motion_to_Classify_Motion_to_Exclude.pdf,161100,"Motion to Classify (Motion to Exclude), 1-16-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/28293317-8c84-4aac-aa7c-664037308841.pdf
2026-01-16_dkt_Victim_Representative_s_Invocation_of_the_Speedy_Trial_Act.pdf,106982,"Victim Representative’s Invocation of the Speedy Trial Act, 1-16-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/4bc4e246-f20c-4b75-be20-874a7022aa0b.pdf
2026-01-22_dkt_Reply_in_Support_of_Motion_to_Classify_as_Private_Jan_9.pdf,201657,"Reply in Support of Motion to Classify as Private - Jan 9, 1-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/10dc3c82-9476-44ed-8763-abbca2a4c535.pdf
2026-01-22_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,124634,"Request and Order for Electronic Media Coverage of Court Proceedings, 1-22-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b374e5a6-c74c-47a0-8197-e7df8e199e38.pdf
2026-01-23_dkt_New_Media_s_Motion_to_Amend_Standing_Order_for_Rule_4_202_04_Notice_of_Motions_for_Classif.pdf,250008,"New Media’s Motion to Amend Standing Order for Rule 4-202.04 Notice of Motions for Classification, 1-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/88c338f3-3016-482b-9f6a-0ac76fe934b3.pdf
2026-01-23_dkt_News_Media_s_Memorandum_Opposing_Motion_to_Classify_re_Motion_to_Exclude_Cameras_Filed_Jan.pdf,195473,"News Media’s Memorandum Opposing Motion to Classify re: Motion to Exclude Cameras (Filed January 16, 2026), 1-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ab312dd5-200e-44b5-8004-7c12d11b7f2e.pdf
2026-01-27_dkt_Defendant_Tyler_James_Robinson_s_Notice_of_Objection_to_the_State_of_Utah_s_Proposed_Exhib.pdf,182000,"Defendant Tyler James Robinson’s Notice of Objection to the State of Utah’s Proposed Exhibit 4.1; Memorandum of Points and Authorities, 1-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a6064f13-11e1-40d9-8a74-e875c2acc955.pdf
2026-01-28_dkt_Request_and_Order_for_Electronic_Media_Coverage_and_Court_Proceedings.pdf,129219,"Request and Order for Electronic Media Coverage and Court Proceedings, 1-28-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/3774401d-b31c-492c-8764-d4a4146a52a2.pdf
2026-01-29_dkt_Memorandum_in_Response_to_Defendant_s_Objection_to_Exhibit_4_1.pdf,190903,"Memorandum in Response to Defendant’s Objection to Exhibit 4.1, 1-29-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1c9f8c95-2457-4b02-855d-6ed13e10ed40.pdf
2026-01-29_dkt_News_Media_s_Motion_for_Attorneys_Eyes_Only_Access_to_Closure_Motions.pdf,197016,"News Media’s Motion for Attorneys Eyes Only Access to Closure Motions, 1-29-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/62941687-b4aa-4fba-8367-86286211a32b.pdf
2026-01-29_dkt_News_Media_s_Sur_Reply_Opposing_Motion_to_Classify_Defendant_s_Motion_Filed_January_9_2026.pdf,214112,"News Media’s Sur-Reply Opposing Motion to Classify Defendant’s Motion Filed January 9, 2026, 1-29-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/d390922b-2497-4f5c-b91c-7207854e2996.pdf
2026-01-29_dkt_State_s_Opposition_to_Motion_to_Classify_Defendant_s_Motion_Filed_January_9_2026_as_Privat.pdf,167982,"State’s Opposition to Motion to Classify Defendant’s Motion Filed January 9, 2026 as Private, 1-29-26 <div class=""",https://andreaburkhart.substack.com/api/v1/file/ae1e9158-e763-4b70-86c1-fa1c342cca6b.pdf
2026-01-30_dkt_Attachment_A.pdf,895539,"Attachment A, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/4f8c1f2a-b3ac-4b45-a105-5b3dd5d64afa.pdf
2026-01-30_dkt_Attachment_B.pdf,1099417,"Attachment B, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/8e8a4d54-873e-45c4-a042-6b468fa293ba.pdf
2026-01-30_dkt_Attachment_C.pdf,1279270,"Attachment C, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/3861f773-b15e-4c78-b0cf-e715c45d1f43.pdf
2026-01-30_dkt_Attachment_D.pdf,1740823,"Attachment D, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1751f102-7898-4fe3-959c-825b31ef0b16.pdf
2026-01-30_dkt_Attachment_E.pdf,1026674,"Attachment E, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/057ecd8c-a30c-4440-86cd-02463fb10835.pdf
2026-01-30_dkt_Attachment_F.pdf,2088562,"Attachment F, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/05c9d977-32a9-46b5-87b0-ac0f4b184c10.pdf
2026-01-30_dkt_Attachment_G.pdf,4695642,"Attachment G, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e724be25-6360-4cfa-88ea-16013589a1ba.pdf
2026-01-30_dkt_Attachment_H.pdf,5621812,"Attachment H, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b07e1145-662a-46fa-88aa-2d21eb8d32c0.pdf
2026-01-30_dkt_Attachment_H_Not_a_duplicate_the_item_is_misnumbered.pdf,3872012,"Attachment H, 1-30-26 (*Not a duplicate, the item is misnumbered*)<div class=""",https://andreaburkhart.substack.com/api/v1/file/6661f07e-e6fb-4ef1-999b-32184875ae6c.pdf
2026-01-30_dkt_Defendant_Tyler_Robinson_s_Renewed_Request_that_this_Court_Refer_the_Motion_to_Disqualify_.pdf,223716,"Defendant Tyler Robinson’s Renewed Request that this Court Refer the Motion to Disqualify to the Utah Attorney General Pursuant to Utah Code 17-68-304; Memorandum of Points and Authorities, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ec2b265d-63ce-43d6-a92f-197dc19ae626.pdf
2026-01-30_dkt_Defendant_s_Reply_in_Support_of_Motion_to_Classify_Motion_to_Exclude.pdf,204323,"Defendant’s Reply in Support of Motion to Classify Motion to Exclude, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/0ec57362-51b4-4e17-b236-88b3d10b2529.pdf
2026-01-30_dkt_Opposition_to_Motion_to_Exclude_Cameras_Provisional_Opposition_Filed_by_the_News_Media_div.pdf,301162,"Opposition to Motion to Exclude Cameras (Provisional Opposition Filed by the News Media), 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ccd4dc83-c116-4aaa-8b8a-faacd97c6ef3.pdf
2026-01-30_dkt_State_s_Memorandum_Opposing_Defendant_s_Motion_to_Exclude_Still_Photographers_TV_Cameras_a.pdf,342993,"State’s Memorandum Opposing Defendant’s Motion to Exclude Still Photographers, TV Cameras and Microphones from the Courtroom, 1-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/d9e1bdaa-a4b4-4c08-80c9-4a0b6ab422fe.pdf
2026-01-30_dkt_State_s_Opposition_to_Defendants_Motion_to_Classify_Motion_to_Exclude_Still_Photographers_.pdf,153528,"State’s Opposition to Defendants Motion to Classify Motion to Exclude Still Photographers, TV Cameras and Microphones from the Courtroom as Private, 1-30-26 <div class=""",https://andreaburkhart.substack.com/api/v1/file/944dab81-b617-40f4-8f28-48b8818da35e.pdf
2026-02-02_dkt_Notice_Concerning_Media_Access.pdf,107037,"Notice Concerning Media Access, 2-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/5f56b82f-aa8c-4045-9a16-38ad887c4c4a.pdf
2026-02-02_dkt_Proffer_of_Facts_re_Closure_of_Portions_of_Evidentiary_Hearing_on_Motion_to_Disqualify_UCA.pdf,180354,"Proffer of Facts re Closure of Portions of Evidentiary Hearing on Motion to Disqualify UCAO, 2-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b16f249c-7d31-461c-a3ca-ad812badf47b.pdf
2026-02-02_dkt_State_s_Opposition_to_Defendant_s_Renewed_Request_to_Refer_the_Motion_to_Disqualify_to_the.pdf,233190,"State’s Opposition to Defendant’s Renewed Request to Refer the Motion to Disqualify to the Utah Attorney General, 2-2-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/be4f17cb-1acd-4e53-996f-93bf8e392046.pdf
2026-02-03_dkt_Order_for_Transport.pdf,134858,"Order for Transport, 2-3-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ccd8bd8d-f6f9-41ba-a785-84829d2a2393.pdf
2026-02-04_dkt_Defendant_s_Response_to_News_Media_s_Motion_to_Amend_Standing_Order_for_Rule_4_202_04_Noti.pdf,153801,"Defendant’s Response to News Media’s Motion to Amend Standing Order for Rule 4-202.04 Notice of Motions for Classification, 2-4-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ab22db3f-f62d-43fd-bf85-7e0436eabeb8.pdf
2026-02-05_dkt_Defendant_s_Reply_to_State_s_Opposition_to_Motion_to_Classify_Defendant_s_Motion_Filed_Jan.pdf,157525,"Defendant’s Reply to State’s Opposition to Motion to Classify Defendant’s Motion Filed Jan 9, 2026 as Private, 2-5-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f0671aeb-00df-4c18-b263-05f45bc33599.pdf
2026-02-05_dkt_State_s_Response_to_News_Media_s_Motion_to_Amend_Standing_Order_for_Rule_4_202_04_Motions_.pdf,120849,"State’s Response to News Media’s Motion to Amend Standing Order for Rule 4-202.04 Motions for Classification, 2-5-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1fea5c3c-9ed6-43fb-b179-5b196740591d.pdf
2026-02-06_dkt_Memorandum_State_s_Response_to_News_Media_s_Motion_for_Attorney_s_Eyes_Only_Access_to_Clos.pdf,164059,"Memorandum State’s Response to News Media’s Motion for Attorney’s Eyes Only Access to Closure Motions, 2-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/6f183768-3636-492b-9732-d675fd399542.pdf
2026-02-06_dkt_Reply_to_State_s_Opposition_to_Motion_to_Classify_Motion_to_Exclude_Cameras.pdf,175790,"Reply to State’s Opposition to Motion to Classify Motion to Exclude Cameras, 2-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/bdc3d47d-c108-4dde-baa8-089f8de0f747.pdf
2026-02-12_dkt_Opposition_to_Defendant_Tyler_James_Robinson_s_Memorandum_in_Opposition_to_News_Media_s_Mo.pdf,174981,"Opposition to Defendant Tyler James Robinson s Memorandum in Opposition to News Media s Motion for Attorneys Eyes Only Access to Closure Motions, 2-12-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a5798218-ceed-4e59-88f4-91d934a7be23.pdf
2026-02-23_dkt_Exhibit_List_In_Person_Oral_Argument.pdf,19872,"Exhibit List - In Person Oral Argument, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/61123e99-45df-4864-8da8-43052de135e6.pdf
2026-02-23_dkt_Oral_Argument_Evidentiary_Hearing.pdf,729376,"Oral Argument / Evidentiary Hearing, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/c63cfbe8-d75a-4039-8a33-1394254f5963.pdf
2026-02-23_dkt_Order_on_February_3_2026_Hearing_Transcript.pdf,203750,"Order on February 3, 2026 Hearing Transcript, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/32c06a8c-15f9-4ed8-a841-636df8a3c87c.pdf
2026-02-23_dkt_Order_to_Appear_for_Hearing.pdf,130696,"Order to Appear for Hearing, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/9351ae05-a0af-450c-8b7d-a17c72237960.pdf
2026-02-23_dkt_Rulings_and_Orders_Granting_News_Media_s_Motion_to_Amend_Standing_Order_for_Rule_4_202_04_.pdf,251270,"Rulings and Orders Granting News Media’s Motion to Amend Standing Order for Rule 4-202.04 Notice of Motions for Classification; Granting News Media’s Motion for Attorneys Eyes Only Access to Closure Motions; and Amended Standing Order, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/36ca3e73-f1ca-4100-9fd8-c4b814ddbe71.pdf
2026-02-23_dkt_Standing_Decorum_Order_Effective_February_24_2026.pdf,429857,"Standing Decorum Order, Effective February 24, 2026, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e0ccb441-480f-49ab-8eb7-169236c7dd9a.pdf
2026-02-23_dkt_Standing_Order_on_Redacting_and_Filing_Transcripts.pdf,209310,"Standing Order on Redacting and Filing Transcripts, 2-23-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ba670989-d96c-400a-93c1-2b4fa90beeb5.pdf
2026-02-24_dkt_Ruling_and_Order_Denying_Defendant_s_Motion_to_Disqualify_Utah_County_Attorney_s_Office_di.pdf,463132,"Ruling and Order Denying Defendant’s Motion to Disqualify Utah County Attorney’s Office, 2-24-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1aaa9b97-b203-47f7-9033-71228f43ed5f.pdf
2026-02-25_dkt_Request_for_Copy_of_Audio_Records.pdf,964272,"Request for Copy of Audio Records, 2-25-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/9c7f0e1b-ed43-4703-b17a-7ec81d6a1ffb.pdf
2026-02-26_dkt_Defendant_Tyler_James_Robinson_s_Motion_to_Close_Portions_of_the_April_17_2026_Evidentiary.pdf,170991,"Defendant Tyler James Robinson s Motion to Close Portions of the April 17, 2026 Evidentiary Hearing, 2-26-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/c2978d77-8ba4-4251-953c-3ab81eae445b.pdf
2026-03-06_dkt_News_Media_Memorandum_Opposing_Motion_to_Classify_Reply_in_Support_of_Motion_to_Exclude_Ca.pdf,169934,"News Media Memorandum Opposing Motion to Classify Reply in Support of Motion to Exclude Cameras, 3-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/068c3b71-4343-4a4b-afce-559562ab244e.pdf
2026-03-06_dkt_State_s_Opposition_to_Defendant_s_Motion_to_Classify_Reply_in_Support_of_Motion_to_Exclude.pdf,188225,"State’s Opposition to Defendant s Motion to Classify Reply in Support of Motion to Exclude Still Photographers, TV Cameras and Microphones from the Courtroom as Private, 3-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b1fc36a6-65cf-4209-b67a-4c87fdcba738.pdf
2026-03-10_dkt_News_Media_Motion_to_Classify_Supplemental_Memorandum_Opposing_Motion_to_Classify_Defendan.pdf,161104,"News Media Motion to Classify Supplemental Memorandum Opposing Motion to Classify Defendants Motion Filed January 9, 2026, 3-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b06e3ddd-be8c-4163-aaed-0fb3cd746c44.pdf
2026-03-10_dkt_News_Media_Supplemental_Opposition_to_Motion_to_Exclude_Cameras.pdf,2348025,"News Media Supplemental Opposition to Motion to Exclude Cameras, 3-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/539e8032-c1b6-4852-8043-ecfdbadef775.pdf
2026-03-10_dkt_Previously_omitted_New_Media_s_Supplemental_Memorandum_Opposing_Motion_To_Classify_Defenda.pdf,161896,"(Previously omitted) New Media's Supplemental Memorandum Opposing Motion To Classify Defendant's Motion Filed January 9, 2026, 3-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e95c0d04-ce2d-4d86-be4f-7dabb5353be0.pdf
2026-03-10_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,158375,"Request and Order for Electronic Media Coverage of Court Proceedings, 3-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b8a890d8-2246-4d17-bc63-bf34f9cd9daf.pdf
2026-03-11_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,50865,"Request and Order for Electronic Media Coverage of Court Proceedings, 3-11-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/3ea0db71-7cf5-44f8-aee9-9b23c497e434.pdf
2026-03-11_dkt_State_s_Response_to_Defendant_s_Motion_to_Close_Portions_of_the_April_17_2026_Evidentiary_.pdf,384995,"State’s Response to Defendant s Motion to Close Portions of the April 17, 2026 Evidentiary Hearing, 3-11-26 <div class=""",https://andreaburkhart.substack.com/api/v1/file/b034227f-cb3a-4e3e-88f5-a4344b780e6d.pdf
2026-03-11_dkt_UOVC_Restitution_Notice_Claim_1113572.pdf,50865,"UOVC Restitution Notice Claim#1113572, 3-11-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a8244e4b-1642-4be9-a392-1fb8cdc69e14.pdf
2026-03-14_dkt_Return_of_Electronic_Notification.pdf,343234,"Return of Electronic Notification, 3-14-26 (Not obtained)<div class=""",https://andreaburkhart.substack.com/api/v1/file/d01b3eb7-132a-45dd-b29e-e31e3a31a537.pdf
2026-03-18_dkt_Notice_of_Expert_Dr_Ruva.pdf,174879,"Notice of Expert (Dr. Ruva), 3-18-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/0def5484-b2a1-42c3-a23a-3d73c9b748fd.pdf
2026-03-27_dkt_Defendant_Tyler_James_Robinson_s_Motion_to_Vacate_or_Continue_Preliminary_Hearing_with_Add.pdf,1551455,"Defendant Tyler James Robinson’s Motion to Vacate or Continue Preliminary Hearing with Addenda, 3-27-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/068f64e9-aae3-4e36-a358-9e542302e47d.pdf
2026-03-30_dkt_Redacted_Motion_to_Exclude_Still_Photographers_TV_Cameras_and_Microphones_from_the_Courtro.pdf,3919082,"(Redacted) Motion to Exclude Still Photographers, TV Cameras and Microphones from the Courtroom, 3-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/f43b97a3-1b00-4aac-bc1b-f6a377d72dc2.pdf
2026-03-31_dkt_Return_of_Electronic_Notification.pdf,170244,"Return of Electronic Notification, 3-31-26 (Not obtained)<div class=""",https://andreaburkhart.substack.com/api/v1/file/68bca24b-3edf-4b5b-8405-d8f0110e425e.pdf
2026-04-03_dkt_Memorandum_in_Opposition_to_Defendant_s_Motion_to_Vacate_the_May_18_Preliminary_Hearing_dc.pdf,280950,"Memorandum in Opposition to Defendant’s Motion to Vacate the May 18 Preliminary Hearing (dckt 466), 4-3-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/b5a56212-4efc-416e-9e6e-ff3585bb3912.pdf
2026-04-03_dkt_Request_for_Discovery_Defendant_Tyler_James_Robinson_s_Supplemental_Request_for_Discovery_.pdf,174911,"Request for Discovery Defendant Tyler James Robinson s Supplemental Request for Discovery, 4-3-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e31bfd92-5c97-4c40-9a11-0ea7718403f4.pdf
2026-04-06_dkt_Amended_Notice_of_Exert_Dr_Ruva.pdf,175412,"Amended Notice of Exert (Dr. Ruva), 4-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/ca2a36e6-8309-4091-89fe-94a8caf3cb95.pdf
2026-04-06_dkt_Notice_of_Expert_Dr_Edelman.pdf,207138,"Notice of Expert (Dr. Edelman), 4-6-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/222013c8-a034-40a6-89eb-e8ff768a6d66.pdf
2026-04-08_dkt_Motion_and_Consent_of_Sponsoring_Local_Counsel_for_Pro_Hac_Vice_Admission_of_Jeffrey_A_Nei.pdf,817174,"Motion and Consent of Sponsoring Local Counsel for Pro Hac Vice Admission of Jeffrey A. Neiman, 4-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/d1c10d14-36f0-4452-bc1e-056525cf5f47.pdf
2026-04-08_dkt_Notice_of_Appearance_as_Counsel_of_Record.pdf,289983,"Notice of Appearance as Counsel of Record, 4-8-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/27e51a7e-f5ad-40e5-b250-4adb0a1787fa.pdf
2026-04-10_dkt_Defendant_Tyler_James_Robinson_s_Reply_in_Support_of_Motion_to_Vacate_or_Continue_Prelimin.pdf,266457,"Defendant Tyler James Robinson’s Reply in Support of Motion to Vacate or Continue Preliminary Hearing, 4-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/1f0e47b9-1884-4af8-9218-839d96ab9d56.pdf
2026-04-10_dkt_State_s_Objection_to_Defendant_s_Supplemental_Request_for_Discovery.pdf,516362,"State’s Objection to Defendant’s Supplemental Request for Discovery, 4-10-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/406a33f6-2973-474f-8dc4-242f80aa04f4.pdf
2026-04-14_dkt_Order_Granting_Motion_and_Consent_of_Sponsoring_Local_Counsel_for_Pro_Hac_Vice_Admission_d.pdf,769258,"Order Granting Motion and Consent of Sponsoring Local Counsel for Pro Hac Vice Admission, 4-14-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/79960456-1553-49f9-bf78-a9bbf806104a.pdf
2026-04-14_dkt_Request_and_Order_for_Electronic_Media_Coverage_of_Court_Proceedings.pdf,158729,"Request and Order for Electronic Media Coverage of Court Proceedings, 4-14-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/a26bcfa5-ca19-4b16-81f0-586be76591e5.pdf
2026-04-16_dkt_Declaration_of_Counsel_in_Support_of_OSC.pdf,5492425,"Declaration of Counsel in Support of OSC, 4-16-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/efaa1999-45fe-4327-ae89-cb045c016b41.pdf
2026-04-16_dkt_Motion_for_OSC_for_Contempt_and_Motion_to_Compel.pdf,3601562,"Motion for OSC for Contempt and Motion to Compel, 4-16-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/e9c04837-ad73-4c7d-8d0e-dcb1783a51ce.pdf
2026-04-30_dkt_Opposition_to_Motion_for_an_Order_to_Show_Cause_for_Alleged_Contempt_of_Court_and_for_an_O.pdf,3236600,"Opposition to Motion for an Order to Show Cause for Alleged Contempt of Court and for an Order Compelling Discovery Related to the Alleged Contempt, 4-30-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/4af4647b-3b50-4645-a030-f1cf4b1e87ee.pdf
2026-05-01_dkt_Motion_in_Limine_to_Close_Portions_of_Preliminary_Hearing_and_Seal_Particular_Exhibits_div.pdf,195116,"Motion in Limine to Close Portions of Preliminary Hearing and Seal Particular Exhibits, 5-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/13d72bbe-31d6-4684-b2f7-be12a8f0fa3e.pdf
2026-05-01_dkt_Supplemental_Notice_re_State_s_Evidence_at_Preliminary_Hearing.pdf,149350,"Supplemental Notice re: State’s Evidence at Preliminary Hearing, 5-1-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/8c8162b3-6009-4ff7-bdc4-6118d303ea0e.pdf
2026-05-05_dkt_Order_to_Appear.pdf,147763,"Order to Appear, 5-5-26<div class=""",https://andreaburkhart.substack.com/api/v1/file/7706944c-d5bd-4b0c-8775-6e00d9bd70bd.pdf
